  Yr, Mn,    Date,      Date,     CO2,seasonally,        fit,  seasonally,      CO2, seasonally
    ,   ,        ,          ,        ,  adjusted,           ,adjusted fit,   filled,adjusted filled
    ,   ,   Excel,          ,     ppm,      ppm,        ppm,      ppm,       ppm,      ppm
1979, 04,   28960, 1979.2877,   342.50,   338.16,     342.58,   338.24,     342.50,   338.16
1979, 05,   28990, 1979.3699,   343.45,   338.75,     343.07,   338.36,     343.45,   338.75
1979, 06,   29021, 1979.4548,   342.88,   340.29,     341.08,   338.48,     342.88,   340.29
1979, 07,   29051, 1979.5370,   335.27,   339.35,     334.52,   338.60,     335.27,   339.35
1979, 08,   29082, 1979.6219,      NaN,      NaN,     328.92,   338.73,     328.92,   338.73
1979, 09,   29113, 1979.7068,   329.22,   337.55,     330.52,   338.85,     329.22,   337.55
1979, 10,   29143, 1979.7890,   333.78,   337.30,     335.46,   338.97,     333.78,   337.30
1979, 11,   29174, 1979.8740,   337.62,   337.40,     339.32,   339.10,     337.62,   337.40
1979, 12,   29204, 1979.9562,   341.89,   339.51,     341.61,   339.23,     341.89,   339.51
1980, 01,   29235, 1980.0410,   341.70,   338.15,     342.91,   339.36,     341.70,   338.15
1980, 02,   29266, 1980.1257,   343.33,   339.24,     343.58,   339.50,     343.33,   339.24
1980, 03,   29295, 1980.2049,   344.26,   339.97,     343.91,   339.62,     344.26,   339.97
1980, 04,   29326, 1980.2896,      NaN,      NaN,     344.14,   339.76,     344.14,   339.76
1980, 05,   29356, 1980.3716,   343.99,   339.24,     344.63,   339.88,     343.99,   339.24
1980, 06,   29387, 1980.4563,   342.61,   340.07,     342.55,   340.02,     342.61,   340.07
1980, 07,   29417, 1980.5383,   336.81,   341.05,     335.90,   340.14,     336.81,   341.05
1980, 08,   29448, 1980.6230,   331.75,   341.67,     330.34,   340.26,     331.75,   341.67
1980, 09,   29479, 1980.7077,   332.29,   340.65,     332.02,   340.38,     332.29,   340.65
1980, 10,   29509, 1980.7896,   337.80,   341.32,     336.98,   340.49,     337.80,   341.32
1980, 11,   29540, 1980.8743,   341.42,   341.19,     340.84,   340.60,     341.42,   341.19
1980, 12,   29570, 1980.9563,   344.70,   342.30,     343.11,   340.71,     344.70,   342.30
1981, 01,   29601, 1981.0411,   344.64,   341.06,     344.39,   340.81,     344.64,   341.06
1981, 02,   29632, 1981.1260,   344.39,   340.26,     345.03,   340.91,     344.39,   340.26
1981, 03,   29660, 1981.2027,   344.67,   340.34,     345.32,   341.00,     344.67,   340.34
1981, 04,   29691, 1981.2877,   346.12,   341.70,     345.51,   341.09,     346.12,   341.70
1981, 05,   29721, 1981.3699,   346.25,   341.46,     345.98,   341.19,     346.25,   341.46
1981, 06,   29752, 1981.4548,   343.82,   341.17,     343.93,   341.29,     343.82,   341.17
1981, 07,   29782, 1981.5370,   335.25,   339.41,     337.22,   341.38,     335.25,   339.41
1981, 08,   29813, 1981.6219,   330.24,   340.22,     331.51,   341.48,     330.24,   340.22
1981, 09,   29844, 1981.7068,   333.30,   341.78,     333.11,   341.59,     333.30,   341.78
1981, 10,   29874, 1981.7890,   338.28,   341.85,     338.12,   341.69,     338.28,   341.85
1981, 11,   29905, 1981.8740,   341.39,   341.17,     342.02,   341.80,     341.39,   341.17
1981, 12,   29935, 1981.9562,   344.12,   341.70,     344.32,   341.90,     344.12,   341.70
1982, 01,   29966, 1982.0411,   344.88,   341.27,     345.62,   342.01,     344.88,   341.27
1982, 02,   29997, 1982.1260,   347.81,   343.65,     346.28,   342.12,     347.81,   343.65
1982, 03,   30025, 1982.2027,   347.54,   343.18,     346.57,   342.21,     347.54,   343.18
